Date,EMU,FAR EAST,JAPAN,NORTH AMERICA,PACIFIC ex JAPAN
14/02/2007,576.26,3410.55,3326.58,1510.66,1221.1
15/02/2007,577.03,3470.19,3384.78,1513.32,1233.5
16/02/2007,575.35,3469.47,3383.74,1512.45,1228.2
19/02/2007,578.96,3468.08,3382.29,1512.24,1234.73
20/02/2007,578.07,3462.95,3376.91,1516.66,1233.98
21/02/2007,574.53,3447.57,3358.41,1515.46,1234.02
22/02/2007,574.98,3464.78,3375.82,1514.04,1243.94
23/02/2007,578.1,3495.44,3409.54,1509.5,1248.94
26/02/2007,581.2,3513.02,3429.97,1508.05,1251.84
27/02/2007,566.86,3543.91,3471.58,1456.5,1236.51
28/02/2007,557.6,3433.22,3364.84,1462.93,1195.4
01/03/2007,548.73,3425.6,3360.84,1458.79,1185.02
02/03/2007,547.28,3407.94,3341.1,1441.64,1180.46
05/03/2007,538.86,3316.94,3256.18,1426.86,1138.51
06/03/2007,543.16,3372.4,3308.91,1449.05,1162.06
07/03/2007,547.84,3359.51,3293.47,1446.58,1173.2
08/03/2007,555.13,3402.08,3333.75,1456.48,1177.74
09/03/2007,555.76,3400.9,3329.14,1458.21,1186.6
12/03/2007,556.52,3439.21,3366.79,1462.52,1203.01
13/03/2007,550.82,3424.11,3352.66,1433.1,1201.09
14/03/2007,537.66,3337.29,3269.63,1441.15,1170.9
15/03/2007,549.33,3353.81,3283.8,1446.85,1192.46
16/03/2007,552.09,3334.5,3264.91,1441.44,1194.22
19/03/2007,560.84,3353.51,3280.26,1457.8,1206.97
20/03/2007,563.65,3386.33,3315.16,1467.17,1212.23
21/03/2007,565.41,3378.01,3300.95,1492.42,1214.95
22/03/2007,577.95,3428.66,3349.79,1491.67,1241.48
23/03/2007,578.7,3445.53,3369.01,1493.45,1238.04
26/03/2007,574.73,3442.42,3365.1,1495.1,1248.84
27/03/2007,575.83,3413.33,3332.22,1485.93,1244.14
28/03/2007,573.08,3423.12,3346.66,1474.96,1232.13
29/03/2007,578.79,3389.86,3306.2,1480.18,1242.22
30/03/2007,578.17,3386.94,3303.14,1478.56,1246.67
02/04/2007,582.7,3340.55,3251.38,1483.14,1246.04
03/04/2007,589.65,3361.67,3268.8,1496.84,1263.61
04/04/2007,591.61,3417.46,3323.75,1499.04,1285.16
05/04/2007,595.3,3400.63,3304.7,1503.74,1285.2
06/04/2007,595.3,3393.51,3296.9,1503.74,1285.2
09/04/2007,592.2,3414.5,3317.21,1504.91,1284.63
10/04/2007,599.77,3417.33,3317.81,1508.32,1306.07
11/04/2007,598.42,3417.09,3317.61,1498.82,1306.86
12/04/2007,598.95,3398.52,3301.39,1508.88,1305.06
13/04/2007,603.91,3351.86,3251.7,1514.34,1305.71
16/04/2007,613.05,3382.55,3279.99,1530.36,1321.25
17/04/2007,613.9,3380.91,3278.39,1533.23,1324.2
18/04/2007,611.07,3430.19,3333.88,1534.62,1329.33
19/04/2007,609.95,3378.39,3287.58,1531.12,1307.19
20/04/2007,618.6,3374.8,3277.18,1545.01,1320.44
23/04/2007,615.54,3375.64,3274.79,1541.75,1321.4
24/04/2007,612.89,3380.11,3280.68,1541.19,1311.84
25/04/2007,619.56,3343.17,3240.73,1556.5,1317.78
26/04/2007,618.59,3353.17,3248.22,1554.72,1315.81
27/04/2007,617.43,3342.64,3238.96,1555.32,1310.79
30/04/2007,617.58,3336.64,3237.74,1542.31,1307.73
01/05/2007,615.33,3316.21,3215.55,1545.88,1298.87
02/05/2007,618.38,3331.04,3227.02,1557.26,1313.7
03/05/2007,617.78,3330.6,3221.12,1564.27,1318.42
04/05/2007,622.59,3338.17,3224.07,1567.71,1328.63
07/05/2007,624.69,3397.6,3288.97,1572.45,1339.33
08/05/2007,614.9,3393.03,3289.46,1570.99,1331.91
09/05/2007,617.34,3422.84,3318.94,1575.68,1341.12
10/05/2007,611.55,3388.65,3282.16,1554.81,1346.68
11/05/2007,615.35,3369.37,3265.58,1569.64,1332.68
14/05/2007,615.13,3386.69,3277.26,1566.6,1347.6
15/05/2007,621.15,3356.11,3246.86,1565.41,1336.96
16/05/2007,618.64,3348.28,3236.46,1577.95,1330.29
17/05/2007,616.26,3328.86,3213.17,1577.41,1338.08
18/05/2007,622.92,3310.95,3196.51,1587.58,1329.86
21/05/2007,619.92,3327.92,3214.88,1591,1333.79
22/05/2007,621.35,3365.31,3256.52,1590.46,1329.87
23/05/2007,626.68,3378.38,3269.54,1589.03,1338.78
24/05/2007,618.86,3375.81,3268.18,1572.53,1321.46
25/05/2007,620.29,3328.02,3220.85,1581.48,1310.73
28/05/2007,621.81,3343.88,3237.12,1581.81,1311.5
29/05/2007,623.43,3364.3,3259.09,1584.77,1320.84
30/05/2007,619.62,3358.33,3255.11,1597.57,1309.69
31/05/2007,627.44,3393,3289.89,1598.33,1328.19
01/06/2007,631,3411.09,3308.45,1604.99,1336.31
04/06/2007,631.86,3429.81,3325.64,1608.95,1350.13
05/06/2007,629.93,3440.07,3336.51,1600.52,1352.05
06/06/2007,616.89,3457.58,3356.88,1585.48,1351.3
07/06/2007,607.98,3445.61,3345.51,1557.04,1350.56
08/06/2007,602.54,3391.56,3293.93,1574.46,1329.48
11/06/2007,607.85,3399.67,3299.49,1576.04,1330.29
12/06/2007,602.45,3385.29,3283.7,1559.61,1331.54
13/06/2007,603.86,3359.34,3256.57,1582.23,1320.53
14/06/2007,615.17,3366.45,3260.46,1590.57,1331.43
15/06/2007,626.02,3380.02,3274.27,1602.03,1342.89
18/06/2007,625.12,3409.48,3300.54,1599.49,1359.76
19/06/2007,624.43,3405.56,3296.05,1602.62,1367.62
20/06/2007,627.22,3405.79,3295.58,1581.12,1373.72
21/06/2007,619.14,3416.69,3305.08,1590.46,1374.98
22/06/2007,618.71,3385.23,3273.35,1571.51,1373.35
25/06/2007,618.46,3369.97,3259.84,1564.42,1362.5
26/06/2007,613.98,3384.36,3277.88,1558.39,1355.73
27/06/2007,609.41,3352.94,3244.79,1572.04,1324.58
28/06/2007,617.61,3358.84,3247.28,1572.03,1350.69
29/06/2007,623.55,3388.72,3280.02,1571.36,1354.48
02/07/2007,627.36,3428.72,3323.18,1588.37,1364.1
03/07/2007,631.75,3436.4,3326.85,1593.74,1370.09
04/07/2007,634.95,3431.53,3320.37,1594.14,1375.35
05/07/2007,629.54,3436.62,3324.79,1595.13,1385.37
06/07/2007,635.3,3418.59,3299.02,1601.93,1389.66
09/07/2007,636.46,3445.7,3321.12,1603.13,1407.64
10/07/2007,633.69,3469.39,3347.84,1581.37,1403.46
11/07/2007,632.91,3434.06,3313.65,1588.96,1394.97
12/07/2007,641.64,3412.99,3287.9,1618.99,1403.52
13/07/2007,644.59,3460.16,3335.32,1625.11,1416.19
16/07/2007,645.87,3462.49,3339.97,1621.73,1415.78
17/07/2007,643.27,3450.16,3325.45,1622.64,1420.21
18/07/2007,636.46,3422.14,3299.73,1621.31,1412.2
19/07/2007,643.5,3436.95,3311.44,1628.5,1426.66
20/07/2007,634.75,3478.71,3351.48,1610,1439.79
23/07/2007,638.36,3444.49,3313.85,1615.6,1437.64
24/07/2007,629.1,3479.32,3348.06,1583.09,1446.31
25/07/2007,617.38,3466.2,3336.26,1588.76,1430.01
26/07/2007,602.14,3456.92,3331.09,1551.84,1405.71
27/07/2007,596.73,3392.69,3272.74,1528.02,1343.89
30/07/2007,597.08,3413.42,3292.55,1542.31,1345.39
31/07/2007,608.25,3400.98,3273.24,1524.51,1361.08
01/08/2007,597.52,3336.18,3216.65,1532.94,1312.63
02/08/2007,602.88,3325.84,3206.61,1541.68,1327.26
03/08/2007,599.47,3350.83,3234.01,1501.93,1328.52
06/08/2007,596.03,3344.37,3239.3,1534.3,1301.09
07/08/2007,602.27,3318.65,3211.2,1543.33,1308.6
08/08/2007,616.33,3316.26,3195.01,1566.65,1347.89
09/08/2007,599.91,3364.77,3249.33,1521.7,1347.5
10/08/2007,583.1,3289.71,3176.69,1521.49,1295.11
13/08/2007,592.12,3273.54,3156.75,1520.57,1306.15
14/08/2007,583.94,3294.47,3178.52,1492.4,1295.56
15/08/2007,577.61,3221.42,3112.37,1469.68,1244.9
16/08/2007,555.94,3232.98,3140.04,1471.18,1178.74
17/08/2007,570.71,3071.7,2968.92,1507.91,1172.39
20/08/2007,572.85,3150.77,3034.8,1508.74,1242.13
21/08/2007,574.33,3208.43,3100.72,1512.04,1248.45
22/08/2007,584.45,3195.98,3074.15,1530.14,1265.51
23/08/2007,587.59,3261.35,3136.18,1529.49,1313.59
24/08/2007,592.75,3255.13,3131.22,1546.28,1305.84
27/08/2007,593.65,3262.05,3131.61,1533.81,1333.58
28/08/2007,584.35,3277.88,3154.58,1497.7,1320.64
29/08/2007,588.02,3220.26,3096.88,1529.84,1298.18
30/08/2007,594.28,3227.2,3099.36,1524.56,1309.71
31/08/2007,601.36,3306.3,3176.58,1542.78,1329.55
03/09/2007,601.57,3300.7,3171.22,1543.4,1337.7
04/09/2007,604.1,3275.8,3143.73,1559.46,1347.13
05/09/2007,595.07,3256.89,3115.65,1542.89,1348.7
06/09/2007,599.01,3261.77,3119.58,1549.44,1353.3
07/09/2007,588.55,3284.51,3142.38,1524.09,1357.63
10/09/2007,585.01,3228.85,3080.68,1521.35,1340.55
11/09/2007,595.47,3225.04,3073.3,1542.16,1358.22
12/09/2007,598.86,3224.36,3064.36,1543.36,1373.81
13/09/2007,603.9,3189.65,3022.8,1556.57,1379.12
14/09/2007,598.94,3245.96,3079.08,1557.12,1398.65
17/09/2007,592.52,3238.75,3080.42,1549.62,1379.88
18/09/2007,602.78,3157.41,2992.47,1593.48,1365.97
19/09/2007,623.66,3268.95,3095.93,1602.28,1431.16
20/09/2007,625.93,3311.75,3143.44,1593.32,1447.17
21/09/2007,628.78,3266.5,3092.76,1601.2,1442.57
24/09/2007,627.48,3287.34,3104.59,1593.96,1469.79
25/09/2007,623.57,3329.68,3154.3,1594.08,1472.71
26/09/2007,628.79,3311.62,3132.53,1601.45,1482.8
27/09/2007,634.12,3393.58,3212.02,1609.46,1506.46
28/09/2007,636.38,3414.41,3233.93,1605.83,1518.7
01/10/2007,642.04,3399.4,3214.29,1626.57,1527.39
02/10/2007,640.99,3445.67,3254.82,1625.29,1545.53
03/10/2007,641.24,3454.54,3276.07,1617.62,1540.73
04/10/2007,640.51,3440.9,3265.92,1621.55,1521.44
05/10/2007,646.29,3447.7,3261.06,1639.54,1550.88
08/10/2007,641.06,3424.95,3236.66,1634.03,1554.92
09/10/2007,644.87,3451.42,3256.74,1646.48,1569.64
10/10/2007,648.17,3446.37,3251.33,1644.95,1579.93
11/10/2007,656.02,3476.09,3276.12,1637.74,1599.94
12/10/2007,653.13,3446.59,3247.33,1645.85,1591.01
15/10/2007,649.5,3442.73,3241.09,1632.28,1590.93
16/10/2007,643.33,3399.32,3204.28,1620.5,1548.99
17/10/2007,649.18,3356.85,3153.38,1624.59,1560.28
18/10/2007,649.16,3412.61,3213.42,1624.23,1578.25
19/10/2007,645.83,3379.49,3180.86,1584.32,1561.01
22/10/2007,632.58,3333.97,3146.16,1589.72,1511.05
23/10/2007,641.95,3339.92,3142.54,1604.51,1551
24/10/2007,637.85,3340.28,3144.98,1600.45,1551.11
25/10/2007,649.34,3314.41,3104.73,1599.54,1570.14
26/10/2007,656.62,3384.54,3166.49,1622.22,1607.97
29/10/2007,661.84,3449.58,3220.14,1630.47,1645.27
30/10/2007,660.16,3440.69,3215.12,1619.49,1630.96
31/10/2007,666.97,3442.18,3220.78,1640.89,1635.88
01/11/2007,655.42,3484.9,3266.05,1599.46,1638.54
02/11/2007,655.79,3407.13,3197.09,1602.53,1599.59
05/11/2007,651.5,3353.38,3153.62,1594.06,1568.67
06/11/2007,657.39,3362.75,3154,1614.45,1591.58
07/11/2007,659.58,3364.5,3150.83,1571,1619.88
08/11/2007,655.37,3296.43,3084.45,1568.17,1574.4
09/11/2007,645.59,3302.8,3094.54,1542.84,1558.43
12/11/2007,640.05,3252.74,3053.29,1521.93,1492.57
13/11/2007,643.31,3227.37,3024.7,1563.94,1517.36
14/11/2007,650.85,3288.82,3079.82,1555.11,1553.02
15/11/2007,641.43,3292.23,3091.3,1531.57,1521.16
16/11/2007,637.89,3234.63,3042.29,1539.5,1493.68
19/11/2007,627.91,3218.68,3025.04,1512.72,1502.45
20/11/2007,639.85,3247.9,3055.67,1519.08,1491.58
21/11/2007,627.48,3214.87,3036.8,1495.24,1445.98
22/11/2007,630.54,3202.22,3031.71,1496.51,1432.52
23/11/2007,637.72,3222.18,3047.29,1519.4,1438.09
26/11/2007,636.03,3289.75,3104.61,1486.89,1482.51
27/11/2007,634.57,3295.95,3117.13,1506.57,1469.54
28/11/2007,644.95,3255.74,3069.2,1548.29,1472.46
29/11/2007,649.1,3355.71,3160.09,1549.27,1498.94
30/11/2007,652.84,3361.16,3161.21,1558.8,1521.79
03/12/2007,648.68,3371.06,3171.01,1550.38,1522.34
04/12/2007,646.06,3364.62,3160.06,1539.43,1514.99
05/12/2007,652.32,3356.37,3144.61,1561.87,1513.33
06/12/2007,651.33,3397.23,3188.61,1584.5,1530.69
07/12/2007,657.59,3398.57,3200.86,1583.76,1537.21
10/12/2007,663.64,3390.18,3192.08,1595.69,1535.41
11/12/2007,661.03,3422.15,3215.03,1556.05,1558.04
12/12/2007,661.85,3375.22,3173.67,1565.3,1538.21
13/12/2007,643.95,3292.84,3093.12,1565.5,1515.78
14/12/2007,638.8,3233.58,3030.15,1545.19,1484.25
17/12/2007,625.2,3163.85,2976.5,1522.45,1422.36
18/12/2007,626.16,3160.4,2969.68,1530.16,1424.51
19/12/2007,623.42,3138.48,2941.88,1529.98,1423.02
20/12/2007,623.22,3153.58,2958.33,1538.47,1415.14
21/12/2007,633.77,3166.8,2959.2,1564.05,1450.59
24/12/2007,636.21,3162.12,2947.04,1577.11,1470.2
25/12/2007,636.21,3214.92,3005.18,1577.11,1470.2
26/12/2007,640.58,3243.16,3034.83,1578.91,1474.18
27/12/2007,644.5,3223.03,3015.53,1558.38,1479.22
28/12/2007,651.27,3201.38,2996.84,1562.22,1473.06
31/12/2007,647.21,3246.25,3034.4,1551.27,1485.57
01/01/2008,647.21,3246.25,3034.4,1551.27,1485.57
02/01/2008,644.21,3292.82,3088.59,1531.04,1486.89
03/01/2008,641.47,3291.04,3095.36,1531.63,1470.37
04/01/2008,633.49,3212.48,2998.75,1493.68,1473.42
07/01/2008,630.35,3155.92,2941.96,1495.62,1441.76
08/01/2008,632.82,3149.66,2939.14,1470.43,1445.17
09/01/2008,623.27,3198.71,2988.02,1487.27,1444.55
10/01/2008,620.96,3146.93,2938.74,1497.82,1442.04
11/01/2008,621.61,3107.8,2901.05,1478.02,1427.61
14/01/2008,628.22,3126.49,2928.18,1493.78,1426.92
15/01/2008,610.23,3099.75,2907.86,1456.14,1407.38
16/01/2008,597.13,2986.13,2804.1,1445.33,1348.68
17/01/2008,592.83,3041,2856.06,1404.01,1360.79
18/01/2008,582.61,3061.11,2879.05,1396.2,1349.61
21/01/2008,539.44,2972.42,2808.33,1390.5,1280.85
22/01/2008,552.51,2782.56,2620.72,1381.8,1209.7
23/01/2008,528.71,2892.98,2713.38,1408.58,1267.68
24/01/2008,566.92,2935.16,2761.48,1426.55,1303.89
25/01/2008,565.08,3061.98,2876.22,1406.65,1375.16
28/01/2008,565.87,2951.23,2772.2,1430.76,1359.59
29/01/2008,573.75,3022.72,2846.2,1439.83,1343.55
30/01/2008,570.61,2988.56,2816.11,1432.75,1324.49
31/01/2008,570.16,3061.53,2895.58,1454.93,1334.54
01/02/2008,582.29,3045.93,2877.07,1474.65,1374.9
04/02/2008,583.45,3098.35,2923.82,1460.43,1396.33
05/02/2008,554.64,3071.96,2900.47,1413.85,1367.42
06/02/2008,560.65,2947.28,2782.22,1403.34,1318.96
07/02/2008,545.23,2964.05,2800.82,1412.84,1312.52
08/02/2008,545.31,2906.75,2737.77,1410.39,1324.58
11/02/2008,541.58,2912.42,2755.6,1419.02,1298.89
12/02/2008,563.19,2905.77,2741.32,1428.11,1320.92
13/02/2008,563.7,2888.05,2721.37,1447.46,1296.88
14/02/2008,565.87,2994.88,2824.44,1429.49,1342.64
15/02/2008,557.99,3016.69,2845.07,1429.68,1337.46
18/02/2008,566.72,2996.8,2826.92,1429.06,1330.62
19/02/2008,572.72,3039.41,2871.6,1429.54,1350.86
20/02/2008,562.23,2936.1,2766.94,1440.73,1315.46
21/02/2008,570.75,3009.33,2848,1424.31,1331.45
22/02/2008,565.95,2992.16,2833.62,1434.92,1325.62
25/02/2008,575.41,3031.04,2876.28,1456.22,1341.34
26/02/2008,585.77,3037.88,2876.56,1467.58,1359.11
27/02/2008,593.73,3104.75,2941.14,1466.44,1393.76
28/02/2008,586.17,3099.11,2933.32,1456.49,1384
29/02/2008,577.7,3077.59,2914.74,1417.43,1353.39
03/03/2008,570.87,2973.47,2812.83,1416.39,1317.9
04/03/2008,562.5,2974.87,2819.01,1411.11,1302.64
05/03/2008,575.63,2943.34,2785.91,1419.56,1303.87
06/03/2008,569.62,3011.44,2859.4,1389.52,1314.24
07/03/2008,562.75,2917.98,2769.26,1377.65,1272.09
10/03/2008,557,2895.8,2746.11,1353.53,1247.32
11/03/2008,563.62,2898.21,2742.58,1402.88,1251.86
12/03/2008,576,2957.06,2800.77,1392.32,1286.57
13/03/2008,571.12,2904.94,2760,1401.55,1259.1
14/03/2008,567.79,2868.19,2719.41,1373.15,1267.31
17/03/2008,552.05,2840.47,2703.45,1356.55,1215.48
18/03/2008,570.72,2840.02,2697.74,1410.89,1228.48
19/03/2008,561.02,2885.5,2743.24,1374.42,1262.19
20/03/2008,550.03,2891.71,2758.93,1401.85,1205.63
21/03/2008,550.03,2937.59,2809.5,1401.85,1205.63
24/03/2008,549.24,2901.29,2764.08,1425.47,1220.02
25/03/2008,575.48,2978.35,2829.71,1432.66,1274.21
26/03/2008,579.77,2994.42,2844.88,1422.23,1291.6
27/03/2008,587.62,2951.78,2795.52,1407.7,1291.8
28/03/2008,584.56,2997.94,2841.08,1395.56,1291.29
31/03/2008,586.42,2932.44,2772.67,1403.45,1282.75
01/04/2008,595.24,2911.62,2746.95,1449.27,1277.94
02/04/2008,602.04,3012.43,2846.55,1449.12,1321.24
03/04/2008,598.87,3064.95,2898.88,1452.68,1346.01
04/04/2008,605.98,3060.96,2894.59,1455.46,1353.86
07/04/2008,610.27,3073.68,2906.79,1457.75,1361.72
08/04/2008,605.86,3023.19,2855.02,1451.35,1350.87
09/04/2008,604.03,2983.29,2817.56,1439.71,1337.98
10/04/2008,601.56,2990.16,2823.66,1448.14,1331.29
11/04/2008,594.89,3056.3,2889.82,1418.56,1334.96
14/04/2008,591.06,2985.42,2824.1,1414.98,1301.11
15/04/2008,592.3,2992.59,2830.63,1422.01,1312.91
16/04/2008,608.35,3027.07,2866.95,1455.99,1340.29
17/04/2008,603.1,3051.44,2888.11,1455.45,1349.2
18/04/2008,609.35,3020.29,2855.06,1480.51,1324.42
21/04/2008,610.77,3123.4,2959.07,1480.4,1376.18
22/04/2008,608.48,3082.35,2909.94,1468.12,1376.59
23/04/2008,609.63,3079.16,2904.92,1468.71,1397.38
24/04/2008,602.18,3055.99,2878.08,1476.08,1381.26
25/04/2008,606.01,3117.71,2946.88,1486.75,1374.33
28/04/2008,608.77,3153.32,2983.76,1484.43,1382.39
29/04/2008,603.69,3184.23,3016.09,1476.45,1379.5
30/04/2008,606.99,3143.49,2973.63,1473.75,1383.16
01/05/2008,602.37,3131.8,2961.08,1495.43,1371.33
02/05/2008,609.09,3173.17,2994.93,1502.02,1405.99
05/05/2008,611.5,3177.92,2998.92,1497.19,1421.5
06/05/2008,610.61,3197.8,3020.17,1509.83,1419.33
07/05/2008,609.35,3198.57,3029.78,1485.98,1401.48
08/05/2008,608.32,3195.06,3031.42,1492.51,1404.4
09/05/2008,601.31,3137.94,2972.6,1483.87,1406.56
12/05/2008,606.14,3129.04,2961.76,1500.04,1423.64
13/05/2008,606.23,3149.34,2979.22,1500.02,1419.7
14/05/2008,610.82,3148.2,2979.24,1505.38,1423.17
15/05/2008,611.51,3199.87,3033.88,1522.48,1430.61
16/05/2008,616.82,3230.35,3065.47,1526.8,1451.74
19/05/2008,619.68,3237.6,3073.88,1528.21,1457.82
20/05/2008,613.5,3238.49,3082.83,1516.87,1448.27
21/05/2008,613.93,3196.41,3032.97,1493.12,1440.02
22/05/2008,612,3189.95,3032.28,1496.73,1428.88
23/05/2008,603.72,3194.31,3040.07,1478.12,1420.38
26/05/2008,603.26,3123.11,2964.96,1478.12,1405.6
27/05/2008,598.89,3156.88,3001.1,1483.88,1406.51
28/05/2008,601.17,3103.81,2940.77,1491.58,1398.24
29/05/2008,598.46,3154.92,2993.97,1499.08,1405.36
30/05/2008,603.03,3206.94,3048.02,1501.74,1396.26
02/06/2008,593.99,3267.85,3115.66,1488.19,1398.62
03/06/2008,594.36,3211.83,3058.38,1479.57,1377.14
04/06/2008,588.12,3260.79,3114.76,1477.46,1384.97
05/06/2008,590.43,3217.49,3064.69,1506.08,1373.11
06/06/2008,584.53,3250.67,3100.42,1465.41,1391.62
09/06/2008,582.06,3166.29,3010.68,1465.67,1380.24
10/06/2008,568.57,3094.62,2946.93,1459.67,1334.78
11/06/2008,560.36,3120.84,2975.83,1438.18,1340.37
12/06/2008,560.7,3027.82,2879.73,1439.83,1297.65
13/06/2008,560.3,3041.81,2902.01,1460.84,1304.95
16/06/2008,561.63,3103.85,2962.03,1463.94,1312.99
17/06/2008,566.51,3107.72,2965.87,1457.81,1324.92
18/06/2008,558.3,3131.3,2990.07,1444.94,1331.93
19/06/2008,553.49,3053.48,2913.14,1447.34,1315.06
20/06/2008,549.16,3031.97,2887.81,1420.68,1307.12
23/06/2008,542.52,2997.66,2852.86,1422.09,1301.13
24/06/2008,541.54,3000.62,2860.39,1414.93,1305.66
25/06/2008,549.36,2982.34,2838.92,1423.26,1295.29
26/06/2008,541.02,3001.74,2861.89,1384.53,1308.42
27/06/2008,537.53,2972.56,2836.21,1380.88,1294.7
30/06/2008,539.08,2974.4,2838.52,1383.01,1290.46
01/07/2008,527.85,2972.39,2838.91,1386.24,1267.84
02/07/2008,529.16,2930.05,2797,1359.01,1263.22
03/07/2008,528.86,2904.93,2776.08,1359.6,1238.6
04/07/2008,519.95,2905.4,2774.61,1358.48,1258.55
07/07/2008,527.12,2922.41,2786.71,1345.49,1242.29
08/07/2008,519.22,2862.28,2731.92,1366.7,1218.17
09/07/2008,529.97,2874.22,2739.36,1338.33,1241.22
10/07/2008,521.92,2888.35,2756.12,1348.92,1232.11
11/07/2008,511.27,2903.68,2767.06,1335.43,1249.17
14/07/2008,514.47,2880.28,2744.22,1325.9,1239.25
15/07/2008,504.58,2859.69,2734.34,1309.96,1216.44
16/07/2008,505.64,2843.8,2715.78,1339.28,1221.28
17/07/2008,521.76,2856.35,2724.47,1353.28,1235.19
18/07/2008,529.98,2809.14,2672.17,1353.1,1220.64
21/07/2008,533.48,2817.1,2669.17,1356,1264.97
22/07/2008,530.5,2886.08,2747.59,1370.41,1258.83
23/07/2008,535.76,2902.51,2756.89,1373.12,1275.86
24/07/2008,527.08,2962.4,2822.75,1341.02,1280.05
25/07/2008,526.59,2883.97,2741.06,1347.36,1240.28
28/07/2008,522.44,2894.34,2753.45,1323.89,1230.23
29/07/2008,518.98,2835.63,2696.74,1351.08,1205.81
30/07/2008,524.01,2878.83,2738.98,1375.68,1220.36
31/07/2008,525.15,2881.55,2741.69,1357.68,1225.11
01/08/2008,515.45,2835.03,2691.16,1349.65,1203.74
04/08/2008,513.43,2772.7,2628.24,1336.61,1197.01
05/08/2008,523.38,2763.88,2626.58,1366.8,1166.02
06/08/2008,526.59,2795.61,2660.68,1373.45,1185.85
07/08/2008,523.26,2752.32,2615.03,1350.25,1185.74
08/08/2008,514.7,2739.66,2603.72,1376.19,1167.86
11/08/2008,520.14,2787.42,2654.63,1383.82,1175.36
12/08/2008,515.47,2779.18,2644.61,1369.35,1170.95
13/08/2008,501.92,2754.72,2619.45,1368.2,1146.36
14/08/2008,503.72,2719.88,2581.98,1375.58,1154.13
15/08/2008,499.21,2710.51,2576.6,1377.36,1142.12
18/08/2008,499.29,2739.95,2613.96,1358.97,1142.42
19/08/2008,486.51,2688.54,2567.26,1347.09,1113.32
20/08/2008,489.36,2683.31,2554.9,1357.54,1130.98
21/08/2008,488.09,2694.64,2575.57,1364.36,1122.86
22/08/2008,495.72,2643.52,2518.57,1376.94,1123.15
25/08/2008,490.03,2702.08,2575.39,1350.85,1140.18
26/08/2008,488.08,2674.48,2547.47,1355.96,1127.3
27/08/2008,490.14,2668.8,2537.67,1367.94,1133.35
28/08/2008,498.8,2662.31,2536.23,1387.36,1143.96
29/08/2008,500.9,2755.38,2632.15,1369.38,1157.29
01/09/2008,495.81,2711.34,2591.23,1368.37,1135.72
02/09/2008,500.8,2665.54,2536.65,1357.28,1127.35
03/09/2008,492.18,2681.44,2561.5,1353.01,1107.85
04/09/2008,475.55,2647.54,2530.96,1313.58,1090.32
05/09/2008,459.34,2613.41,2501.54,1318.92,1048.16
08/09/2008,471.35,2684,2563.82,1340.14,1101.88
09/09/2008,464.93,2642.27,2522.05,1293.26,1073.7
10/09/2008,459.23,2633.02,2519.34,1304.27,1054.7
11/09/2008,451.56,2588.19,2480.88,1320.68,1020.68
12/09/2008,467.16,2603.77,2493.41,1327.44,1057.78
15/09/2008,451.23,2621.19,2517.12,1265.35,1034.74
16/09/2008,440.88,2518.5,2414.38,1285.33,999.3
17/09/2008,432.43,2524.94,2428.24,1226.52,986.26
18/09/2008,434.53,2460.66,2362.25,1277.15,975.26
19/09/2008,470.79,2546.74,2439.31,1335.13,1043.6
22/09/2008,468.55,2593.46,2489.39,1287.28,1098.62
23/09/2008,463.56,2604.48,2514.11,1268.2,1066.89
24/09/2008,458.72,2593.53,2503.89,1265.8,1070.84
25/09/2008,469.09,2554.1,2462.15,1288.4,1058.53
26/09/2008,458.75,2548.16,2461.13,1286.71,1045.48
29/09/2008,429.66,2520.54,2441.96,1175.94,1006.72
30/09/2008,423.18,2409.42,2318.86,1235.48,955.32
01/10/2008,424.07,2450.35,2364.74,1229.14,984.71
02/10/2008,410.61,2406.19,2319.14,1173.48,964.44
03/10/2008,421.93,2327.07,2241.58,1157.2,951.38
06/10/2008,380.09,2309.69,2238.99,1108.78,863.39
07/10/2008,381.66,2239.61,2160.53,1046.74,879.2
08/10/2008,359.38,2104.71,2034.2,1037.31,788.76
09/10/2008,352.28,2111.44,2033.48,959.87,815.67
10/10/2008,323.13,1971.59,1902.49,941.98,715.08
13/10/2008,358.98,1973.76,1882.95,1045.51,777.14
14/10/2008,369.76,2189.66,2111.74,1046.63,825.09
15/10/2008,345.45,2193.68,2128.95,952.01,797.43
16/10/2008,322.39,2005.97,1935.75,987.5,733.53
17/10/2008,333.99,2037.24,1979.16,985.77,738.13
20/10/2008,339.91,2113.02,2051.34,1033.99,777.37
21/10/2008,335.84,2186.92,2135.7,999.7,789.81
22/10/2008,311.36,2071.73,2022.08,936.64,749.56
23/10/2008,308.81,2049.18,2007.5,946.38,709.57
24/10/2008,291.51,1971.58,1938.55,915.51,647.35
27/10/2008,277.94,1820.47,1791.08,881.09,618.77
28/10/2008,286.93,1876.76,1832.68,972.58,649.11
29/10/2008,313.98,1952.55,1912.24,971.46,688.52
30/10/2008,317.83,2124.83,2080.24,998.42,728.3
31/10/2008,321.69,2023.79,1975.95,1012.26,715.52
03/11/2008,326.73,2023.8,1964.07,1010.44,764.7
04/11/2008,349.08,2102.39,2053.34,1054.07,776.1
05/11/2008,345.33,2234.67,2190.96,1000.95,800.42
06/11/2008,317.38,2122.01,2078.01,950.43,749.77
